code,country,rank,last,first,sex,p1,p2,p3,p4,p5,total,award
UZB,Uzbekistan,2,Suyunova ,Madina,F,7,7,0,0,0,14,Bronze
UZB,Uzbekistan,3,Gafforov,Rasulbek,M,7,7,0,0,0,14,Bronze
UZB,Uzbekistan,4,Jaylolov ,Tulkin,M,7,7,0,0,0,14,Bronze
UZB,Uzbekistan,5,Urolova ,Shoira,F,7,7,0,0,0,14,Bronze
UZB,Uzbekistan,6,Ortikov,Yusufjon,M,7,7,0,0,0,14,Bronze
UZB,Uzbekistan,7,Abdukayumov,Asilbek,M,7,6,0,0,0,13,Bronze
UZB,Uzbekistan,8,Erkinov,Behruz,M,7,3,0,0,0,10,Hon. Men.
UZB,Uzbekistan,9,Normamatov,Hasan,M,7,2,0,0,0,9,Hon. Men.
UZB,Uzbekistan,10,Rajabov ,Abdulaziz,M,7,1,0,0,0,8,Hon. Men.
TTO,Trinidad and Tobago,1,Pinto,Liam,M,0,6,0,0,0,6,
TTO,Trinidad and Tobago,2,Rampersad,Saiesh,M,0,3,0,0,0,3,
TTO,Trinidad and Tobago,3,Mahadeo,Amir,M,2,0,0,0,0,2,
TTO,Trinidad and Tobago,4,Ragoobar,Keagan,M,0,0,0,0,0,0,
TTO,Trinidad and Tobago,5,Bryan ,Karisa,F,0,0,0,0,0,0,
TTO,Trinidad and Tobago,6,Rampersad,Troy,M,0,0,0,0,0,0,
TTO,Trinidad and Tobago,7,Annamunthodo,Wiraaj,M,0,0,0,0,0,0,
TTO,Trinidad and Tobago,8,Capildeo,Kovid,M,0,0,0,0,0,0,
TTO,Trinidad and Tobago,9,Narine,Nadia,F,0,0,0,0,0,0,
TTO,Trinidad and Tobago,10,Singh,Elizabeth,F,0,0,0,0,0,0,
UKR,Ukraine,1,Hafych,Denys,M,7,0,0,0,7,14,Bronze
UKR,Ukraine,2,Burkovskyi,Yevhen,M,7,7,0,0,0,14,Bronze
UKR,Ukraine,3,Spektrova,Maryna,F,7,7,0,0,0,14,Bronze
UKR,Ukraine,4,Pryhunov,Volodymyr,M,7,7,0,0,0,14,Bronze
UKR,Ukraine,5,Syvachenko,Olena,F,7,7,0,0,0,14,Bronze
UKR,Ukraine,6,Kobzarenko,Mykola,M,7,7,0,0,0,14,Bronze
UKR,Ukraine,7,Horbunov ,Oleksandr,M,7,7,0,0,0,14,Bronze
UKR,Ukraine,8,Liubymyi,Myroslav,M,7,7,0,0,0,14,Hon. Men.
UKR,Ukraine,9,Vartanov,Oleksii,M,7,7,0,0,0,14,Hon. Men.
UKR,Ukraine,10,Torianyk,Maksym,M,7,5,0,1,0,13,Hon. Men.
