code,country,rank,last,first,sex,p1,p2,p3,p4,p5,total,award
SYR,Syria,9,Hussain,Amjad,M,6,0,0,0,0,6,
SYR,Syria,10,Sheikh trab,Hamzah,M,6,0,0,0,0,6,
TWN,Taiwan,1,Ma,Yu-Chen,M,7,7,4,0,7,25,Gold
TWN,Taiwan,2,Wu,Ssu-Chien,M,7,7,7,0,0,21,Silver
TWN,Taiwan,3,Huang,Qi-Zhun,M,7,0,7,0,7,21,Silver
TWN,Taiwan,4,Wang,Yi-Yong,M,7,7,6,0,0,20,Bronze
TWN,Taiwan,5,Lin,Bing-Kun,M,6,7,6,0,0,19,Bronze
TWN,Taiwan,6,Hu,Yu-Cheng,M,7,7,2,0,2,18,Bronze
TWN,Taiwan,7,Pan,Yu-Jui,M,7,7,0,1,2,17,Bronze
TWN,Taiwan,8,Hsu,Ting-Cheng,M,7,0,7,3,0,17,Hon. Men.
TWN,Taiwan,9,Lin,Hsuan-Yu,M,7,0,3,0,7,17,Hon. Men.
TWN,Taiwan,10,Lu,Pin-Chun,M,7,0,2,7,0,16,Hon. Men.
TJK,Tajikistan,1,Tuhtarov,Olimdzhon,M,7,7,7,3,0,24,Gold
TJK,Tajikistan,2,Saimuhudinzoda,Muhammadidris,M,7,7,2,7,0,23,Silver
TJK,Tajikistan,3,Ilyoskhon,Umarov,M,7,7,1,1,0,16,Bronze
TJK,Tajikistan,4,Mehrubon,Yusupov,M,7,0,3,0,0,10,Hon. Men.
TJK,Tajikistan,5,Imran,Hamidov,M,7,0,3,0,0,10,Hon. Men.
TJK,Tajikistan,6,Benjamin,Abdulloev,M,7,0,0,0,0,7,Hon. Men.
TJK,Tajikistan,7,Ahmadshoh,Sadriddinzoda,M,7,0,0,0,0,7,Hon. Men.
TJK,Tajikistan,8,Usmoni,Jamshed,M,7,0,0,0,0,7,Hon. Men.
TJK,Tajikistan,9,Ibrohim,Khalifaev,M,7,0,0,0,0,7,Hon. Men.
TJK,Tajikistan,10,Biloli,Bahtiyor,M,7,0,0,0,0,7,Hon. Men.
THA,Thailand,1,Channarong,Aphiwit,M,5,7,6,7,0,25,Gold
THA,Thailand,2,Apintanaphong,Napon,M,7,7,2,7,0,23,Silver
THA,Thailand,3,Sicharoen,Kiattipoom,M,7,0,4,7,0,18,Silver
THA,Thailand,4,Chen,Ethan,M,7,0,7,0,0,14,Bronze
THA,Thailand,5,Wisitkiatchai,Aekkawin,M,7,0,7,0,0,14,Bronze
THA,Thailand,6,Koomman,Natakorn,M,7,0,7,0,0,14,Bronze
THA,Thailand,7,Kanchanaranya,Pann,M,7,0,7,0,0,14,Bronze
THA,Thailand,8,Phutdee,Jirapatch,M,7,0,6,0,0,13,Hon. Men.
THA,Thailand,9,Poonsub,Tulathorn,M,5,7,1,0,0,13,Hon. Men.
THA,Thailand,10,Sawangsap,Dawn,M,7,0,4,1,0,12,Hon. Men.
TKM,Turkmenistan,1,Meylismyradov,Maliksha,M,7,0,7,0,0,14,Bronze
TKM,Turkmenistan,2,Gurbanov,Hemra,M,7,7,0,0,0,14,Bronze
TKM,Turkmenistan,3,Orazov,Yunus,M,7,7,0,0,0,14,Bronze
TKM,Turkmenistan,4,Hudayberenov,Hudayguly,M,7,0,1,0,3,11,Bronze
TKM,Turkmenistan,5,Rejepov,Rahym Okan,M,7,0,1,3,0,11,Bronze
TKM,Turkmenistan,6,Geldimammedov,Soyunmuhammet,M,6,0,0,4,0,10,
TKM,Turkmenistan,7,Akmyradov,Begench,M,7,0,2,0,0,9,Hon. Men.
TKM,Turkmenistan,8,Gylyjov,Akgylych,M,7,0,2,0,0,9,Hon. Men.
TKM,Turkmenistan,9,Bagtyyarov,Resul,M,7,0,0,1,0,8,Hon. Men.
TKM,Turkmenistan,10,Dovletmyradov,Rahymberdi,M,7,0,1,0,0,8,Hon. Men.
USA,United States of America,1,Wang,Alexander,M,7,7,7,7,7,35,Gold
USA,United States of America,2,Wang,Ruilin,M,7,7,7,7,7,35,Silver
USA,United States of America,3,Wang,Oron,M,7,7,7,7,7,35,Silver
USA,United States of America,4,Zhao,Michael,M,7,7,7,7,7,35,Bronze
USA,United States of America,5,Reddy,Liam,M,6,7,7,7,7,34,Bronze
USA,United States of America,6,Blitz,Grant,M,7,7,6,7,6,33,Bronze
USA,United States of America,7,Liu,Jiahe,M,7,7,6,7,5,32,Bronze
USA,United States of America,8,Yevtushenko,Feodor,M,7,7,7,1,7,29,Hon. Men.
USA,United States of America,9,Fox,David,M,7,7,7,0,7,28,Hon. Men.
USA,United States of America,10,Ge,Daniel,M,7,7,7,0,7,28,Hon. Men.
URY,Uruguay,1,Ramos,Alfonso,M,7,0,0,0,0,7,Hon. Men.
URY,Uruguay,2,Lischbein,Luca,M,7,0,0,0,0,7,Hon. Men.
URY,Uruguay,3,Correa,Facundo,M,7,0,0,0,0,7,Hon. Men.
URY,Uruguay,4,Correa,Diego,M,6,0,0,0,0,6,
URY,Uruguay,5,González,Juan Martín,M,4,0,0,0,0,4,
URY,Uruguay,6,Muxi,Emilia,F,1,0,0,0,0,1,
UZB,Uzbekistan,1,Ubaydullayev,Umarbek,M,7,7,7,0,0,21,Silver
UZB,Uzbekistan,2,Zohidjonov,Elbek,M,7,0,7,0,0,14,Bronze
UZB,Uzbekistan,3,G‘afforov,Rasulbek,M,7,0,4,1,0,12,Bronze
UZB,Uzbekistan,4,Mamajonov,Azizbek,M,7,1,2,0,0,10,Hon. Men.
UZB,Uzbekistan,5,Ravshanov,Ashrafjon,M,7,0,3,0,0,10,Hon. Men.
UZB,Uzbekistan,6,Anvarov,Javohir,M,7,0,2,0,0,9,Hon. Men.
UZB,Uzbekistan,7,Hayitboyev,Farrux,M,7,0,2,0,0,9,Hon. Men.
UZB,Uzbekistan,8,Matnazarov,Sulaymon,M,7,0,2,0,0,9,Hon. Men.
UZB,Uzbekistan,9,O‘ralov,Elshod,M,7,0,0,0,0,7,Hon. Men.
UZB,Uzbekistan,10,Rahmonqulov,Doston,M,7,0,0,0,0,7,Hon. Men.
VNM,Vietnam,1,Trần ,Đại Thành Danh,M,7,0,7,7,6,27,Gold
VNM,Vietnam,2,Phạm ,Đăng Nguyên,M,7,0,5,0,6,25,Silver
VNM,Vietnam,3,Nguyễn,Hoàng Phương,M,7,7,5,6,0,25,Silver
VNM,Vietnam,4,Phan,Thành Huy,M,7,1,7,7,0,22,Bronze
VNM,Vietnam,5,Trần ,Anh Quân,M,7,0,7,7,0,21,Bronze
VNM,Vietnam,6,Nguyễn,Đình Tùng,M,7,0,7,7,0,21,Bronze
VNM,Vietnam,7,Nguyễn ,Bảo Khánh,M,7,0,4,7,0,18,Bronze
VNM,Vietnam,8,Lưu,Trọng Phúc,M,7,0,1,7,0,15,Hon. Men.
VNM,Vietnam,9,Bùi,Nhật Minh,M,7,0,7,1,0,15,Hon. Men.
VNM,Vietnam,10,Võ,Sỹ Quốc Anh,M,7,0,7,1,0,15,Hon. Men.
